Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year,Background,Story,Award Region,Award Category,Jury,Summary,Location,Location_probability
1,Climbing the Border Fence,2019 Photo Contest,Spot News,"25 November, 2018",https://www.worldpressphoto.org/getmedia/090ab68b-5c64-4e2c-b583-73a842fbfe11/WPPF-2019PhotoContest-PedroPardo.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Pedro Pardo\1.jpg,"Central American migrants climb the border fence between Mexico and the United States, near El Chaparral border crossing, Tijuana, Baja California, Mexico.

Refugees who were part of a caravan that originated in Honduras in October, began arriving at the border in November to find a backlog of some 3,000 people waiting to be processed into the United States, and a potential delay of months. This led to rising tensions, and to people breaking away from the caravan to attempt their own entry.",3rd Prize,Pedro Pardo,2019,,,,,,"Central American migrants climb the border fence between Mexico and the United States, near El Chaparral border crossing, Tijuana, Baja California, Mexico.",Baja California,0.982900814802516
1,The Death of Michael Nadayo,2019 Photo Contest,Spot News,"31 August, 2018",https://www.worldpressphoto.org/getmedia/821eee44-bad5-4df4-b274-7be6a42d6f44/WPPF-2019PhotoContest-EzraAcayan.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Ezra Acayan\1.jpg,"The body of Michael Nadayao lies in the street after he was shot dead by unidentified men in front of mourners at a wake, in Quezon City, Philippines, on 31 August.

President Rodrigo Duterte began a concerted anti-drug offensive soon after taking office in June 2016, repeatedly ordering increased attacks against suspects. Amnesty International reports that this led to human rights violations, including extrajudicial killings by both civilians and police. A spokesman for the Philippine Drug Enforcement Agency said the campaign had led to 5,050 deaths by December 2018, with Human Rights Watch citing over 12,000. In June, 38 UN member states called on President Duterte to end the killings and probe the causes of the drug war.",2nd Prize,Ezra Acayan,2019,,,,,,The body of a man shot dead by unidentified men has been recovered from a street in Quezon City.,Philippines,0.99967499959007
1,Crying Girl on the Border,2019 Photo Contest,Spot News,"12 June, 2018",https://www.worldpressphoto.org/getmedia/89879ea3-ff4a-4451-8aac-d01de3c28433/WPPF-2019PhotoContest-JohnMoore.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\John Moore\1.jpg,"Honduran toddler Yanela Sanchez cries as she and her mother, Sandra Sanchez, are taken into custody by US border officials in McAllen, Texas, USA, on 12 June.
Immigrant families had rafted across the Rio Grande from Mexico and were then detained by US authorities. Sandra Sanchez said that she and her daughter had been traveling for a month through Central America and Mexico before reaching the US to seek asylum. The Trump Administration had announced a ‘zero tolerance’ policy at the border under which immigrants caught entering the US could be criminally prosecuted. As a result, many apprehended parents were separated from their children, often sent to different detention facilities. After this picture was published worldwide, US Customs and Border Protection confirmed that Yanela and her mother had not been among the thousands who had been separated by US officials. Nevertheless, public outcry over the controversial practice resulted in President Donald Trump reversing the policy on 20 June.
The photographer says: “As a photojournalist, my job is to inform and report what is happening, but I also think it is important to humanize an issue that is often reported in statistics.”",1st Prize,John Moore,2019,,,,,,"The photo of a young Honduran toddler being taken into custody by US border guards has been published worldwide, despite the Trump administration's controversial policy.",US,0.9994853205115923
1,Kirkpinar Oil Wrestling Festival,2019 Photo Contest,Sports,"14 July, 2018",https://www.worldpressphoto.org/getmedia/9b183dac-30b0-4cd8-806b-66bbe7e77660/WPPF-2019PhotoContest-ElifOzturkOzgoncu-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Elif  Ozturk\1.jpg,"Junior wrestlers shake hands during the second day of the Kirkpinar Oil Wrestling Festival, in Sarayi?i, near Edirne, Turkey.",3rd Prize,Elif  Ozturk,2019,,,,,,"Junior wrestlers shake hands during the second day of the Kirkpinar Oil Wrestling Festival in Sarayi?i, near Edirne, Turkey.",United Kingdom,0.9515515715455649
1,Ambulance Bomb ,2019 Photo Contest,Spot News,"27 January, 2018",https://www.worldpressphoto.org/getmedia/6da363c6-177a-4537-876b-01c7699d31b5/WPPF-2019PhotoContest-AndrewQuilty-AF.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Andrew Quilty\1.jpg,"Shopkeepers, passers-by and residents run from the scene, seconds after an ambulance bomb explodes in Kabul, Afghanistan.",3rd Prize,Andrew Quilty,2019,,,,,,"Shopkeepers, passers-by and residents run from the scene after an ambulance bomb explodes in Kabul, Afghanistan.",Afghanistan,0.9999049914662521
1,The Migrant Caravan,2019 Photo Contest,Spot News,"30 October, 2018",https://www.worldpressphoto.org/getmedia/c577ba29-09b7-4ad1-841f-aa7e03a219bd/WPPF-2019PhotoContest-PietertenHoopen-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Pieter Ten Hoopen\1.jpg,"People run to a truck that has stopped to give them a ride, outside Tapanatepec, Mexico. Some drivers charged to give migrants a lift for part of the way to the US border, but most offered services free as a sign of support.",1st Prize,Pieter Ten Hoopen,2019,,,,,,"A truck has stopped to give migrants a ride outside Tapanatepec, Mexico, but most offered services free as a sign of support.",Mexico,0.9995482369190682
1,Black Birds,2019 Photo Contest,Portraits,"17 July, 2018",https://www.worldpressphoto.org/getmedia/61b75220-69c3-4bd3-934d-62c348e7cd4e/WPPF-2019PhotoContest-HebaKhamis.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Heba Khamis\1.jpg,"Jochen (71) and Mohamed (21; not their real names) sit in the Tiergarten, Berlin. Jochen fell in love after meeting Mohamed, then a sex worker in the park. They have been dating for 19 months.

Prostitution between consenting adults is legal in Germany, and German aid charities have reported a marked increase in the number of young migrants turning to sex work. While they wait for their documents, refugees are not allowed to work legally or attend school. The German government prioritizes assistance to refugees from countries with an ongoing war; those seeking asylum from countries without war are placed in a second category, where papers take longer to complete. This lack of employment opportunity creates a severe lack of choice for many, with some young men becoming sex workers, sometimes to fund a heroin addiction. The Tiergarten, a large park in central Berlin, is a popular meeting spot for male sex workers and older clients. Mohamed now works in a gay bar, and is quitting heroin. He is not gay, and Jochen knows that, but being with Jochen was one of the less harmful options he had in life.",2nd Prize,Heba Khamis,2019,,,,,,"Jochen fell in love with Mohamed, then a sex worker in the park in Berlin.",Germany,0.9998894958863502
1,Meet Bob,2019 Photo Contest,Nature,"03 July, 2018",https://www.worldpressphoto.org/getmedia/9e8bc563-f3e6-40c5-9cd7-396935c5f2e5/WPPF-2019PhotoContest-JasperDoest-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Jasper Doest\1.jpg,"Bob the flamingo walks through the hallway, back to his room, at the house of veterinarian Odette Doest in Julianadorp, Cura?ao.",2nd Prize,Jasper Doest,2019,,,,,,"Bob the flamingo walks through the hallway, back to his room at the house of veterinarian Odette Doest in Julianadorp, Cura?ao.",None,None
1,Glass Butterfly,2019 Photo Contest,Nature,"06 May, 2018",https://www.worldpressphoto.org/getmedia/cff7fac1-7e81-4187-843a-166299a02424/WPPF-2019PhotoContest-AngelFitor.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Angel Fitor\1.jpg,"A winged comb jelly, Leucothea multicornis, its wings widely opened, propels itself through
waters off Alicante, Spain.

Leucothea multicornis, like other comb jellies, is a voracious predator, capturing its prey
using sticky cells rather than by stinging. Little is currently known about the biology of comb
jellies. Because the creatures are so fragile and fold their wings in reaction to the slightest
vibration, they are extremely difficult to study and to photograph.",3rd Prize,Angel Fitor,2019,,,,,,"A winged comb jelly, Leucothea multicornis, is a voracious predator, capturing its prey using sticky cells rather than stinging.",None,None
1,Falcons and the Arab Influence,2019 Photo Contest,Nature,"17 May, 2017",https://www.worldpressphoto.org/getmedia/bd2ced4d-e4f8-4613-99a2-d497816e58dd/WPPF-2019PhotoContest-BrentStirton-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Brent Stirton\1.jpg,"A female saker falcon with her chicks in Erdene Sant, Mongolia. Sakers are endangered, due to habitat loss and the illegal wildlife trade.",1st Prize,Brent Stirton,2019,,,,,,Sakers are endangered due to habitat loss and the illegal wildlife trade.,None,None
1,Dakar Fashion,2019 Photo Contest,Portraits,"31 December, 2018",https://www.worldpressphoto.org/getmedia/4563f1c7-464c-4b01-a9fa-a4840d150584/WPPF-2019PhotoContest-FinbarrOReilly.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Finbarr O'Reilly\1.jpg,"Diarra Ndiaye, Ndeye Fatou Mbaye and Mariza Sakho model outfits by designer Adama Paris, in the Medina neighborhood of the Senegalese capital, Dakar, as curious residents look on.

Dakar is a growing hub of Franco-African fashion, and is home to Fashion Africa TV, the first station entirely dedicated to fashion on the continent. The annual Dakar Fashion Week includes an extravagant street show that is open to all and attended by thousands from all corners of the capital. Adama Paris (who has a namesake brand) is a driving force behind the fashion week, and much else on the design scene.",1st Prize,Finbarr O'Reilly,2019,,,,,,"Diarra Ndiaye, Ndeye Fatou Mbaye and Mariza Sakho model outfits by designer Adama Paris, in the Medina neighborhood of the Senegalese capital, Dakar, as curious residents look on. Dakar is a growing hub of Franco-African fashion, and is home to Fashion Africa TV, the first station entirely dedicated to fashion on the continent.",France,0.727346275025436
1,Harvesting Frogs’ Legs,2019 Photo Contest,Nature,"08 April, 2018",https://www.worldpressphoto.org/getmedia/1e63395c-db9f-4874-8188-2b0e6575985b/WPPF-2019PhotoContest-BenceMate.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Bence Máté\1.jpg,"Frogs with their legs severed and surrounded by frogspawn struggle to the surface, after being thrown back into the water in Covasna, Eastern Carpathians, Romania, in April.

Frogs’ legs are frequently harvested for food in the spring, when males and females gather to mate and spawn. Legs are sometimes severed while the animal is still living. About US$40 million worth are sold annually, with countries across the world participating in the trade. A small part of the population in the Carpathian Mountains make their living by collecting frogs’ legs in the wild and selling them.",1st Prize,Bence Máté,2019,,,,,,"Frogs with their legs severed and surrounded by frogspawn struggle to the surface after being thrown back into the water in Covasna, Eastern Carpathians, Romania, in April.",Covasna,0.9961863059714773
1,Falleras,2019 Photo Contest,Portraits,"03 February, 2018",https://www.worldpressphoto.org/getmedia/9569eb46-8570-4805-85da-0ead11f95395/WPPF-2019PhotoContest-LuisaDorr-AF.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Luisa D?rr\1.jpg,"Twins Claudia and Victoria stand ready for Fallas de Valencia festivities in Valencia, Spain.",3rd Prize,Luisa D?rr,2019,,,,,,"Claudia and Victoria are ready for Fallas de Valencia festivities in Valencia, Spain.",Spain,0.9548506842324436
1,Northwest Passages,2019 Photo Contest,Portraits,"06 December, 2017",https://www.worldpressphoto.org/getmedia/41b5a0b1-0836-411f-a266-15084495e236/WPPF-2019PhotoContest-JessicaDimmock-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Jessica Dimmock\1.jpg,"Frances (65), from Seattle, says she always knew she was transgender. She started dressing in female clothing at the age of five or six. Retired from sales and marketing, she says she is out “to those I care about.”",2nd Prize,Jessica Dimmock,2019,,,,,,"Frances, 65, from Seattle, says she always knew she was transgender. She started dressing in female clothing at the age of five or six.",United States,0.9995165451642798
1,Land of Ibeji,2019 Photo Contest,Portraits,"14 October, 2018",https://www.worldpressphoto.org/getmedia/d1292568-b586-4cb9-af8c-d28b12116937/WPPF-2019PhotoContest-BenedicteKurzen_SannedeWilde-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Bénédicte Kurzen and Sanne de Wilde\1.jpg,"Dressed for church, Kehinde Deborah and Taiwo Celestine (10) stand on a hill near Igbo-Ora, Nigeria.",1st Prize,Bénédicte Kurzen and Sanne de Wilde,2019,,,,,,"Kehinde Deborah and Taiwo Celestine (10) stand on a hill near Igbo-Ora, Nigeria.",Nigeria,0.7875985667648919
1,When I Was Ill,2019 Photo Contest,Portraits,"09 January, 2018",https://www.worldpressphoto.org/getmedia/488222ef-a7ea-447d-9b4e-b8fc0ad7bbfb/WPPF-2019PhotoContest-AlonyaKochetkova.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Alyona Kochetkova\1.jpg,"Alyona Kochetkova sits at home, unable to face borscht (beet soup), her favorite food, during treatment for cancer.

Alyona shot this self-portrait following surgery and chemotherapy, when, although she knew the vital importance of food, she struggled to eat. Taking photos was not only a way of sharing a difficult and personal story in the hope that it might support others with a cancer diagnosis, it was also a means of accepting her ordeal by doing what she loved.",3rd Prize,Alyona Kochetkova,2019,,,,,,"Alyona Kochetkova shot this self-portrait following surgery and chemotherapy when, although she knew the vital importance of food, she struggled to eat.",None,None
1,Wild Pumas of Patagonia,2019 Photo Contest,Nature,"11 July, 2017",https://www.worldpressphoto.org/getmedia/e80defe2-2a68-4d7e-a3ea-6e788c42a6b5/WPPF-2019PhotoContest-IngoArndt-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Ingo Arndt\1.jpg,"Three sub-adult female pumas stand on a raised position shortly before sunrise, in Torres del Paine, Patagonia, Chile.",3rd Prize,Ingo Arndt,2019,,,,,,"Three sub-adult female pumas stand on a raised position shortly before sunrise in Torres del Paine, Patagonia, Chile.",Chile,0.9996882235657765
1,Unilateral,2019 Photo Contest,General News,"24 April, 2018",https://www.worldpressphoto.org/getmedia/4c8325fe-6184-4e21-b0d3-558b54455c38/WPPF-2019PhotoContest-BrendanSmialowski.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Brendan Smialowski\1.jpg,"US President Donald Trump leads France’s President Emmanuel Macron by the hand while walking to the Oval Office of the White House, in Washington DC.

President Macron’s three-day visit to the United States was the first official state visit of the Trump administration. Unexpectedly, the two presidents’ body language went beyond the norm for such visits, bordering on the intimate. The leaders also praised each other effusively. The 2015 international nuclear agreement with Iran was one of the main topics under discussion. Macron aimed to persuade Trump to adhere to the deal, which limited Iran’s nuclear program in return for a lifting of sanctions, but failed. On 8 May, President Trump withdrew from the agreement, breaking with European allies. The relationship between the two leaders appears to have soured, with Trump later attacking Macron on Twitter.",3rd Prize,Brendan Smialowski,2019,,,,,,President Trump and France's President Emmanuel Macron met on a three-day state visit to the United States.,France,0.9998601719929354
1,Fighting Ebola and Conflict,2019 Photo Contest,General News,"13 November, 2018",https://www.worldpressphoto.org/getmedia/01d9784c-119b-41ce-86f4-958f477a4bbf/WPPF-2019PhotoContest-JohnWessels-Beni-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\John  Wessels\1.jpg,"MONUSCO soldiers patrol against the ADF, a partly Islamist group of Ugandan origin, in Beni, DRC.",3rd Prize,John  Wessels,2019,,,,,,"MONUSCO soldiers patrol against the ADF in Beni, DRC.",Beni,0.6810808814993408
1,Evacuated,2019 Photo Contest,Environment,"10 November, 2018",https://www.worldpressphoto.org/getmedia/943a4a36-ac3b-4455-a688-12bf1eeef8aa/WPPF-2019PhotoContest-WallySkalij.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Wally Skalij\1.jpg,"Evacuated horses stand tied to a pole, as smoke from a wildfire billows above them, on Zuma Beach, in Malibu, California, USA, on 10 November.

The 2018 wildfire season in California was the deadliest and most destructive on record, burning an area of more than 676,000 hectares. While scientists pointed to the effects of climate change as a cause, US President Donald Trump blamed forest management.",2nd Prize,Wally Skalij,2019,,,,,,"A wildfire season in California has left more than 676,000 hectares of forest burned, according to a report.",California,0.9999442107705789
1,"Colombia, (Re)Birth",2019 Photo Contest,Contemporary Issues,"01 June, 2017",https://www.worldpressphoto.org/getmedia/42ce3c21-4165-4b27-bf24-4bce4ec97df4/WPPF-2019PhotoContest-CatalinaMartin-Chico-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Catalina  Martin-Chico\1.jpg,"Angelina was among the first former guerrillas to become pregnant in the FARC transition camp in San José del Guaviare, Colombia. She joined FARC at the age of 11, calling herself ‘Olga’, after her stepfather had attempted to abuse her.",2nd Prize,Catalina  Martin-Chico,2019,,,,,,"Angelina was among the first former guerrillas to become pregnant in the FARC transition camp in San José del Guaviare, Colombia.",Colombia,0.9934420902112606
1,The Cubanitas,2019 Photo Contest,Contemporary Issues,"06 August, 2018",https://www.worldpressphoto.org/getmedia/7e75073d-d1cf-4c92-abff-d0949d15cf8a/WPPF-2019PhotoContest-DianaMarkosian.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Diana Markosian\1.jpg,"Pura rides around her neighborhood in a pink 1950s convertible, as the community gathers to celebrate her fifteenth birthday, in Havana, Cuba.?

A girl’s quincea?era (fifteenth birthday) is a Latino coming-of-age tradition marking transition into womanhood. It is a gender specific rite of passage, traditionally showcasing a girl’s purity and readiness for marriage. Families go to great expense, often celebrating with a lavish party. The girl dresses as a princess, living out a fantasy and perceived idea of femininity. In Cuba, the tradition has transformed into a performance involving photo and video shoots, often documented in a photobook. Pura’s quincea?era had a special poignancy, as some years earlier, having been diagnosed with a brain tumor, she was told she would not live beyond the age of 13.",1st Prize,Diana Markosian,2019,,,,,,"Pura rides around her neighborhood in a pink 1950s convertible, as the community gathers to celebrate her quincea?era, in Havana, Cuba.",Cuba,0.9996161700712918
1,Akashinga - the Brave Ones,2019 Photo Contest,Environment,"20 June, 2018",https://www.worldpressphoto.org/getmedia/4db1a489-d23f-49ff-b3a2-294242d819b2/WPPF-2019PhotoContest-BrentStirton.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Brent Stirton\1.jpg,"Petronella Chigumbura (30), a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.

Akashinga (‘The Brave Ones’) is a ranger force established as an alternative conservation model. It aims to work with, rather than against local populations, for the long-term benefits of their communities and the environment. Akashinga comprises women from disadvantaged backgrounds, empowering them, offering jobs, and helping local people to benefit directly from the preservation of wildlife. Other strategies—such as using fees from trophy hunting to fund conservation—have been criticized for imposing solutions from the outside and excluding the needs of local people.",1st Prize,Brent Stirton,2019,,,,,,"Petronella Chigumbura, a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.",Zimbabwe,0.9998614824156675
1,The Disappearance of Jamal Khashoggi,2019 Photo Contest,General News,"15 October, 2018",https://www.worldpressphoto.org/getmedia/b25ae3d4-11b7-4961-bb46-a3db0ab83cf1/WPPF-2019PhotoContest-ChrisMcGrath.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Chris McGrath\1.jpg,"An unidentified man tries to hold back the press as Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi.

A critic of the Saudi regime, Khashoggi had been missing since entering the consulate on 2 October to obtain documents. After weeks of rumor and false information, Riyadh announced that Khashoggi had been killed accidentally during an altercation. Turkish authorities and the CIA claimed he had been murdered by Saudi intelligence operatives, working under high Saudi authority.",1st Prize,Chris McGrath,2019,,,,,,"An unidentified man tries to hold back the press as Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi.",Turkey,0.9997842424701986
1,Still Life Volcano,2019 Photo Contest,General News,"08 June, 2018",https://www.worldpressphoto.org/getmedia/5064c89d-7403-431e-bbff-9d207a85349b/WPPF-2019PhotoContest-DanieleVolpe.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Daniele Volpe\1.jpg,"The living-room of an abandoned home in San Miguel Los Lotes, Guatemala, lies covered in ash after the eruption of Volcán de Fuego on 3 June.

Fuego, around 40 km southwest of the capital Guatemala City, is one of Latin America’s most active volcanoes, and has been erupting periodically since 2002. It is monitored by volcanologists, but this eruption came without warning. People living around the volcano, many at Sunday lunch, were surprised by the suddenness of the event, as Fuego spewed red-hot lava, ash, poisonous gases and flaming debris onto villages below. The eruption was one of the deadliest in Guatemala for over a century. Guatemala’s National Institute of Forensic Sciences reported the recovery of 318 bodies, over a third of them unidentified.",2nd Prize,Daniele Volpe,2019,,,,,,"Volcán de Fuego, one of Latin America’s most active volcanoes, spewed red-hot lava, ash, poisonous gases and flaming debris onto villages below.",United States,0.7858398356338867
1,Yemen Crisis,2019 Photo Contest,General News,"20 May, 2018",https://www.worldpressphoto.org/getmedia/651ce6a0-65cf-41f6-9396-42a37c810100/WPPF-2019PhotoContest-LorenzoTugnoli-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Lorenzo  Tugnoli\1.jpg,"Children sit at the entrance to a tent in a camp for internally displaced people in Meshqafah, near Aden, Yemen.",1st Prize,Lorenzo  Tugnoli,2019,,,,,,"Children sit at the entrance to a tent in a camp for internally displaced people in Meshqafah, near Aden, Yemen.",Aden,0.9974050072912632
1,Boxing in Katanga ,2019 Photo Contest,Sports,"24 March, 2018",https://www.worldpressphoto.org/getmedia/236307dc-5a8b-48b8-b7c0-dc90a617d988/WPPF-2019PhotoContest-JohnTPedersen.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\John T. Pedersen\1.jpg,"Boxer Moreen Ajambo (30) trains at the Rhino boxing club in Katanga, a large slum settlement in Kampala, Uganda, on 24 March.

More than 20,000 people live in Katanga, crowded together and often in extreme poverty. The boxing club receives no outside funding. Ajambo, a mother of seven, boxes in the Ugandan women’s team. Men’s boxing has a long history in Uganda, but women boxers are often frustrated by the few opportunities to compete at an international level.",1st Prize,John T. Pedersen,2019,,,,,,"Boxer Moreen Ajambo trains at a boxing club in Katanga, Uganda, on 24 March.",Katanga,0.9993753216648713
1,God’s Honey,2019 Photo Contest,Environment,"04 November, 2018",https://www.worldpressphoto.org/getmedia/92952192-814f-40d4-9257-3aee4a7f1e1b/WPPF-2019PhotoContest-NadiaShiraCohen-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Nadia Shira Cohen\1.jpg,"Beekeepers, led by Russel Armin Balan, tend their hives in Tinúm, Yucatán, Mexico.",2nd Prize,Nadia Shira Cohen,2019,,,,,,"Beekeepers, led by Russel Armin Balan, tend their hives in Tinm, Yucatán, Mexico.",Yucatán,0.9997077200455351
1,The Lake Chad Crisis,2019 Photo Contest,Environment,"16 October, 2018",https://www.worldpressphoto.org/getmedia/560667ab-fda6-4a27-a1fe-03b9f9d40011/WPPF-2019PhotoContest-MarcoGualazzini-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\1.jpg,"Patients attend Bol Hospital, in Bol, Chad.",1st Prize,Marco Gualazzini,2019,,,,,,"Patients attend Bol Hospital in Bol, Chad.",Bol,0.9761919526489748
1,A Fight for Democracy,2019 Photo Contest,General News,"12 January, 2018",https://www.worldpressphoto.org/getmedia/15947069-4849-4a5a-9dbe-b5783fba71b5/WPPF-2019PhotoContest-JohnWessels-Kinshasa-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\John  Wessels\1.jpg,A man attends a church service at Kinshasa cathedral to commemorate victims of a crackdown on a New Year’s Eve protest calling for President Kabila’s resignation. At least eight people had been killed during the security force operation on a march organized by the church.,2nd Prize,John  Wessels,2019,,,,,,At least eight people were killed during a crackdown on a New Year’s Eve protest calling for President Kabila’s resignation.,None,None
1,Ghosts of Guano Islands,2019 Photo Contest,Environment,"08 August, 2017",https://www.worldpressphoto.org/getmedia/1de10443-3edb-45c3-a3ae-26b9f4264ad1/WPPF-2019PhotoContest-ThomasPPeschak-AF.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Thomas P. Peschak\1.jpg,"Pelicans nest alongside an image projected onto an old mining building, on Isla Gua?ape Norte, Peru.",3rd Prize,Thomas P. Peschak,2019,,,,,,"Pelicans are nesting on an old mining building on Isla Gua?ape Norte, Peru.",Isla Gua?ape Norte,0.9509746938926362
1,Living Among What's Left Behind,2019 Photo Contest,Environment,"02 October, 2018",https://www.worldpressphoto.org/getmedia/fabed441-9edd-4892-929f-8a085285ae78/WPPF-2019PhotoContest-MarioCruz.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Mário Cruz\1.jpg,"A child who collects recyclable material lies on a mattress surrounded by garbage
floating on the Pasig River, in Manila, Philippines.

The Pasig River was declared biologically dead in the 1990s, due to a combination
of industrial pollution and waste being dumped by nearby communities living without adequate sanitation infrastructure. A 2017 report by Nature Communications cites the Pasig as one of 20 most polluted rivers in the world, with up to 63,700 tons of plastic deposited into the ocean each year. Efforts are being made to clean up the Pasig, which were recognized by an international prize in 2018, but in parts of the river the waste is still so dense that it is possible to walk on top of the garbage.",3rd Prize,Mário Cruz,2019,,,,,,"The Pasig River was declared biologically dead in the 1990s, due to a combination of industrial pollution and waste being dumped by nearby communities living without adequate sanitation infrastructure.",None,None
1,Flamingo Socks,2019 Photo Contest,Nature,"06 July, 2018",https://www.worldpressphoto.org/getmedia/62be32a4-5a16-4a19-87f7-8f977f44cebe/WPPF-2019PhotoContest-JasperDoest.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Jasper Doest\1.jpg,"Caribbean flamingo inspects the improvised socks created to help heal its severe foot lesions, at the Fundashon Dier en Onderwijs Cariben, Cura?ao.

The bird was brought by plane from neighboring island Bonaire, after spending a few weeks in a local rehabilitation facility. Such lesions are common among captive flamingos, as they have very sensitive feet and are used to walking on soft ground. After a few weeks of care the bird was transported back to Bonaire. There are around 3,000 breeding pairs of Caribbean flamingos on Bonaire, and a further 200 to 300 birds on Cura?ao.",2nd Prize,Jasper Doest,2019,,,,,,"A Caribbean flamingo has spent a few weeks in a rehabilitation facility in Cura?ao, where it was treated for severe foot lesions.",Cura,0.6770739613883165
1,Victims of an Alleged Gas Attack Receive Treatment in Eastern Ghouta,2019 Photo Contest,Not Specified,"25 February, 2018",https://www.worldpressphoto.org/getmedia/ce985be6-261a-4af2-8e8b-790ed457f83f/WPPF-2019PhotoContest-POYNominee-MohammedBadra.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Mohammed  Badra\1.jpg,"A man and a child receive treatment after the suspected gas attack on al-Shifunieh, Eastern Ghouta, Syria.",World Press Photo of the Year Nominee,Mohammed  Badra,2019,,,,,,"A man and a child receive treatment after a suspected gas attack on al-Shifunieh, Eastern Ghouta, Syria.",Syria,0.9994863468625965
1,Almajiri Boy,2019 Photo Contest,Not Specified,"16 October, 2018",https://www.worldpressphoto.org/getmedia/ed7e7e1b-03e0-45f1-ba3d-03532a9f5c1a/WPPF-2019PhotoContest-POYNominee-MarcoGualazzini.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Marco Gualazzini\1.jpg,"An orphaned boy walks past a wall with drawings depicting rocket-propelled grenade launchers, in Bol, Chad.",World Press Photo of the Year Nominee,Marco Gualazzini,2019,,,,,,"An orphaned boy walks past a wall with drawings depicting rocket-propelled grenade launchers in Bol, Chad.",Bol,0.7710484292567585
1,The Disappearance of Jamal Khashoggi,2019 Photo Contest,Not Specified,"15 October, 2018",https://www.worldpressphoto.org/getmedia/b1c5f7d9-5520-4490-b225-1aff3d1704ff/WPPF-2019PhotoContest-POYNominee-ChrisMcGrath.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2019\Chris McGrath\1.jpg,"An unidentified man tries to hold back the press as Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi.?

A critic of the Saudi regime, Khashoggi had been missing since entering the consulate on 2 October to obtain documents. After weeks of rumor and false information, Riyadh announced that Khashoggi had been killed accidentally during an altercation. Turkish authorities and the CIA claimed he had been murdered by Saudi intelligence operatives, working under high Saudi authority.",World Press Photo of the Year Nominee,Chris McGrath,2019,,,,,,"Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi.",Turkey,0.9997114151314292
