,Index,Title,Published Date,Background,Story,Award,Award Region,Award Category,Jury,URL,Stored Path,Photographer,Award Year
131,3,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/c53c3475-c130-454e-bf16-b5319f0a9b99/WPP-2023Contest-LTPA-Anush-Babajanyan-03.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\3.jpg,Anush Babajanyan,2023
132,4,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/fac2fd92-cac0-48ae-9122-14a4402fad20/WPP-2023Contest-LTPA-Anush-Babajanyan-04.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\4.jpg,Anush Babajanyan,2023
133,5,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/41a02736-daf6-4472-96e9-15bea546a50d/WPP-2023Contest-LTPA-Anush-Babajanyan-05.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\5.jpg,Anush Babajanyan,2023
134,6,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/0f7b5822-aba3-4f28-acdf-4defc89f9ef2/WPP-2023Contest-LTPA-Anush-Babajanyan-06.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\6.jpg,Anush Babajanyan,2023
135,7,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/6fdf4e03-9f3f-401f-82ae-654ca41aa6a1/WPP-2023Contest-LTPA-Anush-Babajanyan-07.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\7.jpg,Anush Babajanyan,2023
136,8,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/8980a484-2118-4b49-9df1-29b583ddfe27/WPP-2023Contest-LTPA-Anush-Babajanyan-08.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\8.jpg,Anush Babajanyan,2023
137,9,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/a092caf4-9cc3-498b-bd01-65b9666a7b4f/WPP-2023Contest-LTPA-Anush-Babajanyan-09.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\9.jpg,Anush Babajanyan,2023
138,10,Battered Waters,"28 October, 2021","The Zapadnyy Suek glacier in Naryn, Kyrgyzstan, is a source of the Naryn River, which in turn feeds into the Syr Darya River. The Syr Darya skirts Uzbekistan and flows through Kazakhstan into what remains of the Aral Sea.Access to water is one of the most contentious local issues in Central Asia today. Four landlocked countries compete over the water supplies they share – a situation intensified by the climate crisis. ","For decades, interdependence between Tajikistan and Kyrgyzstan, upstream on the Syr Darya and Amu Darya rivers, and Uzbekistan and Kazakhstan downstream, encouraged peaceful interaction over use of this resource  – but drought, conflicting needs, and water mismanagement are disrupting this long-standing cooperation. Post-Soviet independence of the four countries, the subsequent growth of national identities, and the rise of privatized industries all contribute further to this imbalance.",2023 Photo Contest,World Press Photo Long-Term Project Award,Battered Waters,"This was a strong visual project that delved into a complex, multilayered story about the varied impacts of climate change in Central Asia. The photographer stayed clear of regional clichés and instead, thoughtfully represents water struggles/scarcity by depicting people’s diverse relationships to and uses of water in its various forms. There is a smooth connection of images across countries that are all united by the same struggles. The project is visually beautiful, dynamic and demonstrates a thoughtful edit that starts and ends strong.",https://www.worldpressphoto.org/getmedia/4b6012a9-0ee3-4ec4-8e1c-15eae17beed7/WPP-2023Contest-LTPA-Anush-Babajanyan-10.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Anush Babajanyan\10.jpg,Anush Babajanyan,2023
139,1,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/fe114a59-8d87-4fa4-9840-4d401f2f68c1/WPP-2023Contest-STOY-Mads-Nissen-01.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\1.jpg,Mads Nissen,2023
140,2,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/1d72d214-2915-4bb1-9d93-1f88096f71d3/WPP-2023Contest-STOY-Mads-Nissen-02.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\2.jpg,Mads Nissen,2023
141,3,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/6650daee-3b20-4b41-92bf-3471649189c6/WPP-2023Contest-STOY-Mads-Nissen-03.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\3.jpg,Mads Nissen,2023
142,4,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/5c5a0226-50ee-48df-b965-ef26f656b7b0/WPP-2023Contest-STOY-Mads-Nissen-04.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\4.jpg,Mads Nissen,2023
143,5,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/4b6030b4-26ac-4aa0-9d2e-02d55e731948/WPP-2023Contest-STOY-Mads-Nissen-05.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\5.jpg,Mads Nissen,2023
144,6,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/c6085e7f-d62a-43f4-8390-cf41c62d1704/WPP-2023Contest-STOY-Mads-Nissen-06.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\6.jpg,Mads Nissen,2023
145,7,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/50d6314d-1baf-4246-8959-2275cf355340/WPP-2023Contest-STOY-Mads-Nissen-07.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\7.jpg,Mads Nissen,2023
146,8,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/7de41934-f7b1-4052-95d8-5bb5256d4945/WPP-2023Contest-STOY-Mads-Nissen-08.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\8.jpg,Mads Nissen,2023
147,9,The Price of Peace in Afghanistan,"19 January, 2022","Unable to afford food for the family, the parents of Khalil Ahmad (15) decided to sell his kidney for US$3,500. After the operation, Khalil suffers chronic pain and no longer has the strength for football and cricket. The lack of jobs and the threat of starvation has led to a dramatic increase in the illegal organ trade. Herat, Afghanistan.This story captures the daily life of people living across Afghanistan in 2022. ","In August 2021, the withdrawal of US and allied forces from Afghanistan marked the end of a 20-year long attempt at nation-building. Taliban forces, having sustained an insurgency across the country, returned to power shortly after the collapse of the Afghan state. Consequently, all international aid, which in 2019 accounted for an estimated 80 percent of the country’s expenditures, was halted, and 7 to 9 billion dollars of assets belonging to the Afghan state were frozen. Without these two sources of government income, the already fragile Afghan economy effectively collapsed. ",2023 Photo Contest,World Press Photo Story of the Year,The Price of Peace in Afghanistan,"A concise edit reflecting on the aftermath of the Taliban takeover in Afghanistan. Each photo provides new information, culminating in a comprehensive selection of nine powerful images. The project demonstrates an airtight, traditional approach that elucidates the failures of the American adventure in Afghanistan to give us a well rounded look at how these failures have impacted the people. The jury remarked that this is truly extraordinary work especially as it covers so many different layers of life under Taliban rule.",https://www.worldpressphoto.org/getmedia/e672c856-3be2-4f14-acdd-1a8bf7c26b6f/WPP-2023Contest-STOY-Mads-Nissen-09.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Mads Nissen\9.jpg,Mads Nissen,2023
148,1,Mariupol Maternity Hospital Airstrike,"09 March, 2022","Iryna Kalinina (32), an injured pregnant woman, is carried from a maternity hospital that was damaged during a Russian airstrike in Mariupol, Ukraine. Her baby, named Miron (after the word for ‘peace’) was stillborn, and half an hour later Iryna died as well.Russia’s attacks on Ukrainian cities have resulted in widespread suffering and death of at least 21,000 civilians, according to the UN Human Rights Office. When Russian forces invaded Ukraine on 24 February 2022, they immediately targeted the strategically important port of Mariupol on the Sea of Azov. Russian shelling devastated the city, including numerous civilian targets, such as the maternity hospital photographed here. ","At first, Russia labeled reports of the attack on the hospital, which resulted in three deaths and some 17 injuries, as fake news. Later, the Russian foreign affairs minister Sergey Lavrov said it had been deliberate, claiming the hospital had been taken over by paramilitaries, and that patients and staff had been evacuated. An investigation by the Organization for Security and Co-operation in Europe (OSCE) concluded the hospital was deliberately targeted by Russia, in violation of international humanitarian law, and that those responsible had committed a war crime.",2023 Photo Contest,World Press Photo of the Year,Mariupol Maternity Hospital Airstrike,"The first image from Europe's winning story was awarded the World Press Photo of the Year. The jury felt that this image captures the absurdity and horror of war. It is an accurate representation of the year's events and evidence of the war crimes being committed against Ukrainian civilians by Russian forces. The image rises as a deeply painful historical fact and highlights the murder of future generations of Ukrainians. By giving the image a platform, the jury hopes that the world will stop and acknowledge the intolerable realities of this war and consider the future of Ukraine.",https://www.worldpressphoto.org/getmedia/353f7596-eba3-4d77-b6c4-ca0612933329/WPP-2023Contest-POY-Evgeniy-Maloletka.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Evgeniy Maloletka\1.jpg,Evgeniy Maloletka,2023
149,1,Australian Floods in Infrared,"31 March, 2021","Flooding of the Hawkesbury River, a major waterway that encircles the Sydney metropolitan region in Australia. While impacts to major urban areas were generally flash flooding rather than widespread flooding, key roads and bridges across the Hawkesbury were flooded for over 6 days and vehicular ferries were out of service for over 9 days. Overall, the March 2021 flood was the largest in the region in 30 years. Global climate change means not only a rise in average temperature, but also an increase in the rate of extreme weather events. In the Hawkesbury-Nepean Valley and other regions of New South Wales, Australia, this has likely exacerbated extreme flooding. In March 2021, flooding in the area led to the evacuation of 18,000 people and necessitated over 1,000 flood rescues by emergency services. These extreme weather events are only increasing in frequency and intensity, damaging property and disrupting infrastructure and supply lines for food and medicine in one of the most populous regions of Australia. ","This series offers a unique perspective on the recent floods that have devastated New South Wales. Aerial infrared imaging renders vegetation in pinks and reds, contrasting sharply against blues and cyans, which represent water. These images make newly flooded areas easily discernible to post-disaster emergency responders, assisting with response and recovery. Beyond their utility to scientists, hydrologists and emergency responders, these images offer a visually striking perspective on the real time environmental and social impacts of the global climate crisis.",2023 Photo Contest,Southeast Asia and Oceania,Open Format,"This project appropriates infrared imaging, a technology popularized for its military uses, and uses it to tackle a very different, very important event relating to the climate crisis. The work is visually interesting and ripe with beautiful colors that kept the jury's attention. Each frame enticed them to seek more information. The work presented important insights in a clever way and gave space for one to consider the global intensification of flooding and its complex impacts.",https://www.worldpressphoto.org/getmedia/3e6ae36f-2c14-4674-bc64-17996ee6cddd/WPP-2023Contest-Southeast-Asia-and-Oceania-OPF-Chad-Ajamian-01.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2023\Chad Ajamian\1.jpg,Chad Ajamian,2023
